Close,High,Low,Open,Volume
^KS11,^KS11,^KS11,^KS11,^KS11
703.22998046875,706.5399780273438,701.8900146484375,705.0,43700
706.0999755859375,709.5999755859375,699.1799926757812,704.77001953125,65400
701.5700073242188,706.9199829101562,700.3200073242188,706.530029296875,44500
689.0999755859375,700.8699951171875,689.0900268554688,700.8699951171875,42000
684.6900024414062,690.4400024414062,682.72998046875,688.8900146484375,39800
687.6199951171875,693.2000122070312,685.9099731445312,685.9099731445312,44700
672.0999755859375,683.3200073242188,667.6599731445312,678.5,36800
683.8599853515625,684.6099853515625,669.010009765625,673.0800170898438,36000
699.9500122070312,705.0999755859375,684.739990234375,684.739990234375,51200
699.530029296875,709.5700073242188,695.9299926757812,702.510009765625,50100
721.2000122070312,721.22998046875,710.4099731445312,710.4099731445312,56900
734.6699829101562,734.760009765625,722.3499755859375,723.1599731445312,62800
737.7100219726562,739.72998046875,729.3200073242188,735.2999877929688,64200
724.3800048828125,738.1799926757812,723.5399780273438,737.1799926757812,60000
730.530029296875,730.5399780273438,715.530029296875,723.6699829101562,53900
718.989990234375,725.510009765625,717.3499755859375,724.7100219726562,39300
723.3499755859375,724.3900146484375,716.510009765625,719.8200073242188,39800
738.1199951171875,738.1199951171875,724.969970703125,724.969970703125,56100
742.5,749.3699951171875,741.8499755859375,745.260009765625,65100
746.3599853515625,752.2899780273438,741.0,742.3800048828125,55200
758.3900146484375,770.969970703125,756.8800048828125,758.9199829101562,84900
766.0599975585938,766.489990234375,753.3599853515625,758.8900146484375,60600
763.25,774.47998046875,755.010009765625,766.5399780273438,87900
765.6699829101562,766.77001953125,761.6699829101562,762.9199829101562,51300
775.010009765625,775.02001953125,762.4199829101562,764.9099731445312,57000
769.8300170898438,781.510009765625,769.1099853515625,777.8800048828125,67100
765.7899780273438,770.5800170898438,764.9400024414062,769.7000122070312,46200
774.6599731445312,777.8800048828125,767.9400024414062,767.9400024414062,59700
789.1500244140625,789.4000244140625,775.6699829101562,775.6699829101562,83700
789.0499877929688,796.8099975585938,786.1599731445312,793.5700073242188,58700
792.2899780273438,798.760009765625,783.3200073242188,790.989990234375,60000
773.2100219726562,799.5399780273438,768.0399780273438,793.02001953125,54300
770.9500122070312,779.1699829101562,763.1799926757812,769.6900024414062,48700
770.219970703125,775.6099853515625,766.25,772.5999755859375,42200
753.0499877929688,762.4400024414062,751.8499755859375,759.3300170898438,31700
753.7000122070312,753.969970703125,747.2899780273438,751.6300048828125,34500
744.989990234375,753.8499755859375,742.52001953125,753.719970703125,37300
744.3400268554688,751.989990234375,741.719970703125,746.0700073242188,44400
738.4299926757812,751.3800048828125,737.97998046875,743.3900146484375,42400
745.4000244140625,753.5599975585938,744.2100219726562,746.2999877929688,29300
758.030029296875,760.52001953125,744.6699829101562,744.97998046875,37000
777.2899780273438,777.2899780273438,763.3900146484375,763.3900146484375,52200
775.260009765625,782.1699829101562,773.27001953125,778.8200073242188,51200
781.7000122070312,783.239990234375,773.9000244140625,776.02001953125,47900
773.510009765625,777.75,772.1400146484375,777.7000122070312,38400
767.739990234375,774.0,761.5700073242188,773.0,39600
771.989990234375,772.239990234375,763.969970703125,768.260009765625,39400
767.77001953125,773.1699829101562,765.5,771.989990234375,38300
768.2999877929688,771.0800170898438,762.7100219726562,766.9099731445312,39400
764.4500122070312,770.72998046875,763.6099853515625,767.1699829101562,40000
755.0499877929688,764.2000122070312,748.469970703125,762.9299926757812,42000
739.719970703125,750.3499755859375,737.5900268554688,750.3499755859375,44000
747.3699951171875,748.0599975585938,736.7100219726562,737.22998046875,41000
740.9299926757812,747.52001953125,736.9199829101562,741.02001953125,27900
725.97998046875,741.1500244140625,723.4600219726562,740.8900146484375,34700
730.5800170898438,730.780029296875,721.6699829101562,723.5599975585938,31800
739.0399780273438,739.0399780273438,724.9199829101562,729.4199829101562,40300
733.6400146484375,746.8699951171875,733.5900268554688,739.8200073242188,43300
733.9199829101562,738.1300048828125,730.9099731445312,732.5599975585938,28300
732.6799926757812,734.6300048828125,731.4099731445312,733.6799926757812,29200
726.8900146484375,736.280029296875,726.0599975585938,733.6300048828125,25500
726.1199951171875,726.1199951171875,721.4000244140625,724.780029296875,25800
731.4500122070312,735.1699829101562,726.7899780273438,726.8400268554688,29000
734.1900024414062,734.6900024414062,729.239990234375,729.6599731445312,25800
740.8599853515625,740.9099731445312,733.6599731445312,734.3699951171875,33700
745.6500244140625,745.6500244140625,739.6799926757812,740.0399780273438,34100
745.3499755859375,748.969970703125,743.4000244140625,746.3800048828125,34200
752.010009765625,752.010009765625,745.9099731445312,745.969970703125,34000
765.0700073242188,766.47998046875,762.3599853515625,762.77001953125,35600
762.02001953125,766.7000122070312,761.7999877929688,766.260009765625,35300
762.72998046875,766.52001953125,760.9400024414062,762.989990234375,33400
755.780029296875,762.780029296875,753.6599731445312,762.780029296875,35900
747.2899780273438,749.4400024414062,745.3699951171875,747.8400268554688,29000
741.2899780273438,747.4500122070312,737.5399780273438,746.4600219726562,31600
746.22998046875,749.3099975585938,735.3699951171875,741.1599731445312,34900
739.469970703125,746.6900024414062,739.4199829101562,745.75,33900
736.6199951171875,742.280029296875,729.719970703125,738.9199829101562,36200
741.760009765625,746.989990234375,739.989990234375,744.0399780273438,34900
734.030029296875,740.77001953125,731.5499877929688,740.77001953125,31400
730.280029296875,735.72998046875,730.239990234375,732.5499877929688,32700
716.8599853515625,731.3599853515625,716.5999755859375,729.8599853515625,38300
704.27001953125,718.6099853515625,704.27001953125,714.969970703125,38800
682.2000122070312,697.3800048828125,682.0999755859375,691.7999877929688,32300
688.780029296875,688.780029296875,671.0900268554688,679.0900268554688,33200
688.6300048828125,697.4400024414062,687.3300170898438,690.72998046875,36200
687.989990234375,690.1900024414062,682.219970703125,687.3699951171875,28800
700.9199829101562,701.3599853515625,686.989990234375,688.0399780273438,32900
697.97998046875,703.6500244140625,696.0499877929688,703.4600219726562,33600
688.969970703125,694.8300170898438,687.75,694.8300170898438,31100
691.6199951171875,691.6199951171875,685.6500244140625,687.52001953125,27500
695.3699951171875,695.3699951171875,687.6900024414062,690.5,27100
699.3300170898438,699.75,693.6099853515625,694.469970703125,30500
701.3900146484375,705.2000122070312,700.8099975585938,700.8099975585938,26400
689.1599731445312,700.5700073242188,689.1599731445312,700.5700073242188,29200
668.4500122070312,682.22998046875,666.9500122070312,678.77001953125,29300
654.3699951171875,666.5599975585938,654.3699951171875,666.5599975585938,26600
655.75,658.5800170898438,645.469970703125,653.2999877929688,32200
647.0,658.780029296875,643.3099975585938,655.219970703125,32900
638.260009765625,645.9600219726562,637.2899780273438,644.3800048828125,28800
625.0700073242188,633.02001953125,622.030029296875,625.4400024414062,26700
647.1099853515625,647.1099853515625,623.3099975585938,623.9299926757812,32700
644.9199829101562,654.0499877929688,644.9199829101562,646.8599853515625,33700
636.6500244140625,647.7000122070312,633.7000122070312,644.4400024414062,27900
644.2100219726562,655.0399780273438,644.1300048828125,644.6799926757812,31200
630.030029296875,642.25,629.4600219726562,642.25,26900
610.4400024414062,627.7999877929688,610.1900024414062,627.6799926757812,29000
609.3599853515625,616.5399780273438,601.1300048828125,607.489990234375,28600
609.8400268554688,616.97998046875,607.3900146484375,612.8200073242188,24000
613.0,619.3400268554688,611.8300170898438,618.219970703125,20800
620.6799926757812,627.3300170898438,617.22998046875,619.6699829101562,23900
604.739990234375,621.510009765625,602.8200073242188,621.5,26000
579.25,598.1300048828125,573.4299926757812,598.1300048828125,32400
585.489990234375,592.8400268554688,564.469970703125,577.8699951171875,41300
565.6400146484375,585.4000244140625,561.0,584.5900268554688,33000
566.8499755859375,582.8499755859375,554.5800170898438,559.77001953125,46300
601.3200073242188,601.9299926757812,569.469970703125,569.469970703125,45600
604.0599975585938,614.6199951171875,593.9600219726562,602.989990234375,62300
570.9099731445312,596.3300170898438,569.7999877929688,596.3300170898438,50000
530.469970703125,557.5700073242188,529.1199951171875,549.3099975585938,36800
495.2799987792969,522.3900146484375,492.29998779296875,522.3900146484375,45600
506.6400146484375,519.0700073242188,486.6400146484375,500.04998779296875,59500
485.0799865722656,502.19000244140625,480.5400085449219,499.6499938964844,63600
470.7900085449219,476.94000244140625,462.8299865722656,476.0799865722656,50700
511.6600036621094,517.6799926757812,487.6700134277344,497.1099853515625,64800
542.1300048828125,542.8599853515625,514.0800170898438,514.0800170898438,62900
555.739990234375,565.1599731445312,546.2999877929688,547.3300170898438,86400
553.8699951171875,558.25,544.530029296875,555.2100219726562,64500
515.6300048828125,554.739990234375,514.9400024414062,554.3800048828125,77000
525.3200073242188,526.5999755859375,501.45001220703125,501.45001220703125,62400
522.1099853515625,537.9500122070312,509.42999267578125,521.6199951171875,57500
517.489990234375,521.3300170898438,507.2200012207031,521.3300170898438,41700
519.469970703125,529.780029296875,515.5700073242188,521.4600219726562,60400
520.010009765625,522.760009765625,509.5299987792969,519.1400146484375,47000
496.9800109863281,526.1199951171875,495.4100036621094,517.6500244140625,44700
494.6600036621094,500.489990234375,476.29998779296875,489.69000244140625,48800
502.5899963378906,502.5899963378906,482.95001220703125,494.739990234375,44200
488.4100036621094,505.7099914550781,475.8599853515625,504.94000244140625,56900
506.07000732421875,506.07000732421875,483.239990234375,493.42999267578125,69900
450.6400146484375,477.0899963378906,450.010009765625,477.0899963378906,33200
439.5899963378906,448.1099853515625,423.69000244140625,441.6600036621094,56800
438.70001220703125,444.32000732421875,429.510009765625,436.45001220703125,63400
433.1000061035156,445.55999755859375,432.8299865722656,439.04998779296875,57800
411.9100036621094,430.25,407.2200012207031,430.25,48600
393.1600036621094,412.1499938964844,393.1600036621094,405.5199890136719,46900
376.8699951171875,389.1199951171875,367.3399963378906,389.1199951171875,40900
379.30999755859375,379.45001220703125,356.82000732421875,369.010009765625,88200
405.80999755859375,406.010009765625,383.05999755859375,383.05999755859375,111200
434.1199951171875,436.5,417.42999267578125,417.42999267578125,92200
414.8299865722656,438.54998779296875,414.6300048828125,432.7799987792969,98100
388.0,410.1300048828125,387.92999267578125,410.1300048828125,81300
399.8500061035156,405.4599914550781,380.4599914550781,396.3299865722656,87200
377.3699951171875,398.05999755859375,376.19000244140625,398.05999755859375,78000
350.67999267578125,362.6499938964844,350.67999267578125,362.6499938964844,43900
385.79998779296875,385.95001220703125,367.0400085449219,367.0400085449219,79500
404.260009765625,413.1199951171875,393.9200134277344,393.9200134277344,100700
418.489990234375,422.5199890136719,398.9700012207031,404.4800109863281,111300
397.0199890136719,420.1400146484375,396.5899963378906,416.1099853515625,99300
396.05999755859375,409.0400085449219,395.44000244140625,402.1199951171875,75200
366.3599853515625,391.2699890136719,366.32000732421875,391.2699890136719,85900
351.45001220703125,361.32000732421875,343.32000732421875,361.32000732421875,85800
375.1499938964844,376.8399963378906,359.6499938964844,359.6499938964844,68600
396.489990234375,403.92999267578125,389.0799865722656,389.0799865722656,98400
406.3399963378906,406.3900146484375,395.8900146484375,396.8399963378906,74800
409.4200134277344,424.010009765625,407.2200012207031,407.69000244140625,97700
423.9599914550781,424.80999755859375,403.0799865722656,409.8800048828125,90000
414.0,420.9200134277344,408.30999755859375,420.7699890136719,85300
456.20001220703125,461.55999755859375,444.07000732421875,447.07000732421875,113100
463.739990234375,466.5899963378906,450.010009765625,456.0,111800
475.1300048828125,482.8399963378906,463.80999755859375,466.0,128200
505.9800109863281,506.5199890136719,479.54998779296875,479.54998779296875,129200
488.1000061035156,532.4299926757812,485.8299865722656,512.27001953125,200100
528.77001953125,528.7999877929688,502.30999755859375,502.30999755859375,151200
533.5499877929688,543.4600219726562,520.489990234375,529.25,127800
506.6600036621094,529.8200073242188,504.07000732421875,529.8200073242188,131200
483.989990234375,510.8699951171875,483.989990234375,503.989990234375,110800
486.8599853515625,492.6700134277344,474.4700012207031,483.4700012207031,87500
518.6400146484375,522.5,512.1300048828125,512.6099853515625,80800
558.3300170898438,558.3400268554688,528.47998046875,528.47998046875,61300
543.6799926757812,556.5800170898438,534.3900146484375,556.5800170898438,98000
550.2100219726562,564.1300048828125,539.6799926757812,547.7000122070312,104600
547.280029296875,560.8599853515625,545.7899780273438,552.969970703125,100300
528.0499877929688,549.1699829101562,524.3800048828125,546.739990234375,95200
540.4500122070312,553.1099853515625,534.760009765625,539.3099975585938,104100
554.239990234375,557.9600219726562,542.9199829101562,543.0800170898438,90800
541.77001953125,558.6500244140625,538.3699951171875,554.8300170898438,86200
520.1400146484375,539.219970703125,511.80999755859375,539.219970703125,83000
512.489990234375,516.5,497.2699890136719,516.5,78100
506.20001220703125,529.1400146484375,506.20001220703125,519.469970703125,91700
476.9800109863281,486.989990234375,469.8599853515625,482.92999267578125,69400
471.7300109863281,475.8800048828125,462.260009765625,475.8800048828125,58900
487.7300109863281,492.7099914550781,472.6199951171875,475.1600036621094,68800
513.4500122070312,516.6900024414062,488.55999755859375,488.55999755859375,78000
522.1300048828125,536.6300048828125,518.7100219726562,518.7100219726562,83900
543.0599975585938,553.530029296875,537.5499877929688,537.5499877929688,83500
540.8900146484375,546.3300170898438,534.0700073242188,541.5800170898438,77000
516.3800048828125,547.7899780273438,516.0999755859375,539.3800048828125,81900
524.97998046875,531.4099731445312,507.5899963378906,516.719970703125,71700
548.4199829101562,551.1900024414062,527.4000244140625,527.4000244140625,85900
574.3499755859375,581.1199951171875,562.6400146484375,562.6599731445312,99900
570.8900146484375,591.7000122070312,567.5499877929688,577.239990234375,108900
572.760009765625,572.760009765625,553.25,570.3300170898438,86400
535.6799926757812,570.1300048828125,535.6799926757812,570.1300048828125,94300
522.5499877929688,535.6300048828125,517.0599975585938,530.760009765625,78400
507.7099914550781,531.530029296875,507.7099914550781,526.4000244140625,57500
525.5599975585938,525.5599975585938,501.8399963378906,507.82000732421875,58400
531.0499877929688,540.9400024414062,518.3099975585938,522.0599975585938,70200
535.8400268554688,544.5900268554688,534.5399780273438,534.9500122070312,70500
536.1599731445312,540.0900268554688,521.7999877929688,537.8400268554688,86400
528.8800048828125,539.5399780273438,528.8699951171875,535.5999755859375,73100
515.510009765625,528.5399780273438,513.4400024414062,528.5399780273438,74500
518.0800170898438,526.77001953125,510.8699951171875,516.0,67800
521.72998046875,525.1199951171875,518.0,518.0,65300
525.9500122070312,530.4000244140625,522.3800048828125,522.3800048828125,68500
511.8999938964844,522.8400268554688,511.8900146484375,521.9099731445312,76200
508.42999267578125,513.3699951171875,506.1000061035156,512.7999877929688,73500
510.1400146484375,512.8499755859375,503.739990234375,509.25,73900
501.1300048828125,508.8900146484375,498.42999267578125,508.8900146484375,71800
503.0799865722656,503.0799865722656,493.95001220703125,501.20001220703125,62900
482.3299865722656,493.04998779296875,479.5199890136719,493.04998779296875,59000
481.0400085449219,490.30999755859375,481.0400085449219,482.9100036621094,59400
468.2200012207031,482.8800048828125,468.2200012207031,482.8800048828125,56200
453.6600036621094,466.3399963378906,450.25,464.8699951171875,61000
434.45001220703125,450.739990234375,421.9200134277344,449.6400146484375,63200
435.9200134277344,441.8800048828125,431.8699951171875,441.0799865722656,50100
459.5799865722656,459.5799865722656,437.7099914550781,437.7099914550781,59000
455.5299987792969,465.82000732421875,455.1099853515625,458.9599914550781,61900
468.1099853515625,475.0299987792969,465.489990234375,467.989990234375,60700
468.2900085449219,470.04998779296875,463.7300109863281,467.2300109863281,54000
494.8900146484375,498.7099914550781,486.1300048828125,488.8399963378906,69800
467.6300048828125,491.19000244140625,467.07000732421875,491.19000244140625,52900
467.8699951171875,470.6099853515625,462.0199890136719,466.94000244140625,45700
454.1499938964844,465.8999938964844,447.3500061035156,465.8999938964844,44600
450.2300109863281,454.3800048828125,446.4599914550781,450.5299987792969,37000
435.7300109863281,441.2200012207031,434.44000244140625,441.2200012207031,35700
439.2099914550781,441.1700134277344,429.3299865722656,434.0799865722656,40300
431.80999755859375,444.010009765625,431.80999755859375,437.9700012207031,41600
416.5400085449219,428.760009765625,414.2900085449219,428.760009765625,44600
414.55999755859375,429.4800109863281,412.3399963378906,416.2099914550781,55100
406.25,413.8500061035156,406.05999755859375,411.5899963378906,44800
402.3900146484375,407.510009765625,399.4800109863281,406.1600036621094,40200
417.04998779296875,418.4700012207031,401.19000244140625,403.3399963378906,47100
421.2200012207031,423.4700012207031,414.6099853515625,418.30999755859375,48900
391.79998779296875,401.5299987792969,389.82000732421875,401.5299987792969,41600
376.2300109863281,388.79998779296875,374.5299987792969,388.79998779296875,44200
379.4700012207031,380.45001220703125,369.95001220703125,376.1099853515625,50100
373.0400085449219,379.6300048828125,368.57000732421875,376.4599914550781,47600
361.5799865722656,372.2900085449219,361.5799865722656,372.2900085449219,39300
351.8599853515625,356.79998779296875,348.6099853515625,356.54998779296875,43800
356.5799865722656,360.1400146484375,344.57000732421875,349.3800048828125,55300
362.94000244140625,372.8299865722656,349.07000732421875,354.69000244140625,89200
352.8299865722656,367.45001220703125,350.95001220703125,361.69000244140625,63600
359.0,361.8500061035156,353.3800048828125,353.3800048828125,56800
362.5299987792969,362.5299987792969,355.0199890136719,360.1600036621094,63500
369.1700134277344,374.9700012207031,364.05999755859375,364.05999755859375,79100
362.29998779296875,375.4599914550781,362.29998779296875,370.54998779296875,93000
353.6700134277344,361.0899963378906,352.2300109863281,361.0899963378906,62100
331.8999938964844,353.3999938964844,331.75,353.3999938964844,52000
311.989990234375,324.9599914550781,308.4599914550781,324.9599914550781,48000
313.4800109863281,313.8399963378906,301.2200012207031,313.8399963378906,59800
323.0899963378906,331.92999267578125,309.57000732421875,313.80999755859375,72200
336.6300048828125,337.8900146484375,323.7699890136719,323.7699890136719,70300
336.70001220703125,342.1099853515625,333.010009765625,334.1000061035156,83700
324.1000061035156,335.4800109863281,323.6700134277344,335.4800109863281,67700
332.4599914550781,332.6099853515625,324.82000732421875,324.82000732421875,85600
341.5299987792969,341.5299987792969,333.3699951171875,334.010009765625,78300
345.8800048828125,353.2900085449219,345.3800048828125,345.3800048828125,78800
339.2200012207031,344.20001220703125,334.19000244140625,344.20001220703125,76600
324.5400085449219,344.3699951171875,324.5400085449219,341.7900085449219,79700
328.70001220703125,328.70001220703125,317.5400085449219,323.1400146484375,69600
302.0899963378906,318.30999755859375,301.1000061035156,318.30999755859375,73700
288.2099914550781,303.6099853515625,288.2099914550781,300.69000244140625,53400
280.0,291.010009765625,277.3699951171875,283.4100036621094,69400
303.80999755859375,303.80999755859375,287.9800109863281,287.9800109863281,78100
325.489990234375,330.1400146484375,310.1199951171875,310.1199951171875,115400
313.260009765625,324.260009765625,308.989990234375,323.04998779296875,79500
311.2699890136719,319.54998779296875,311.2699890136719,316.1600036621094,60800
303.30999755859375,308.3900146484375,299.2799987792969,308.3900146484375,56500
301.7200012207031,304.0899963378906,296.2699890136719,300.32000732421875,74100
300.57000732421875,301.4200134277344,294.92999267578125,299.55999755859375,62100
298.5400085449219,305.1300048828125,297.94000244140625,299.8699951171875,60800
298.6000061035156,305.45001220703125,296.2799987792969,302.79998779296875,65500
297.8800048828125,299.2900085449219,293.45001220703125,296.3800048828125,52700
315.55999755859375,318.739990234375,298.010009765625,298.010009765625,100100
311.7699890136719,320.989990234375,309.8399963378906,315.239990234375,88600
308.5299987792969,316.0899963378906,306.3699951171875,312.1199951171875,64500
309.6099853515625,310.57000732421875,305.05999755859375,306.1199951171875,61500
317.5,319.9700012207031,310.4800109863281,310.4800109863281,76100
318.7900085449219,323.3999938964844,318.010009765625,321.489990234375,85600
319.0199890136719,323.6600036621094,316.6199951171875,319.8999938964844,85600
309.2799987792969,320.760009765625,306.4100036621094,319.29998779296875,81900
301.3699951171875,304.9100036621094,299.67999267578125,303.739990234375,55500
306.7300109863281,306.7900085449219,301.9100036621094,301.9100036621094,59400
313.4200134277344,316.1000061035156,307.989990234375,307.989990234375,81700
330.3500061035156,330.3500061035156,314.67999267578125,314.67999267578125,82200
365.17999267578125,365.17999267578125,345.79998779296875,348.6400146484375,121300
364.760009765625,374.0799865722656,364.239990234375,366.760009765625,134900
362.07000732421875,366.0400085449219,357.6300048828125,363.19000244140625,159600
341.4599914550781,366.3299865722656,341.4599914550781,366.3299865722656,120800
343.7900085449219,347.9599914550781,334.260009765625,341.8900146484375,113700
329.79998779296875,332.7200012207031,323.8999938964844,328.8299865722656,76300
335.3299865722656,335.3299865722656,329.9800109863281,329.9800109863281,67800
344.4100036621094,354.3399963378906,337.1300048828125,337.1300048828125,112500
344.9100036621094,346.9200134277344,339.3500061035156,343.9700012207031,94200
343.3299865722656,349.04998779296875,340.0299987792969,346.04998779296875,133100
329.4700012207031,338.7099914550781,329.44000244140625,336.1199951171875,83800
333.20001220703125,335.1000061035156,326.3399963378906,328.1000061035156,75600
322.8299865722656,335.3599853515625,317.2200012207031,333.82000732421875,91400
320.57000732421875,324.3699951171875,318.1000061035156,320.30999755859375,85500
321.7099914550781,324.2200012207031,319.5199890136719,320.6600036621094,75800
311.95001220703125,315.7900085449219,308.3699951171875,314.4599914550781,75900
311.25,318.9200134277344,311.25,312.5199890136719,72000
305.3500061035156,309.3699951171875,301.739990234375,309.3699951171875,67400
303.010009765625,308.0400085449219,302.5899963378906,305.3800048828125,72500
304.6099853515625,305.7900085449219,297.3299865722656,302.7300109863281,69200
301.6199951171875,305.7699890136719,301.6199951171875,304.3999938964844,63600
291.1499938964844,296.6400146484375,288.05999755859375,296.6400146484375,79600
301.8999938964844,303.07000732421875,294.1300048828125,294.1300048828125,77500
